№,Символ,Кільк.,Імовірність,%
2350,ЗІС,8,0.00016,0.01589
2351,ЗІТ,4,8.0e-05,0.00794
2352,ЗІЦ,2,4.0e-05,0.00397
2353,ЗІЩ,2,4.0e-05,0.00397
2354,ЗІЯ,1,2.0e-05,0.00199
2355,ЗЇД,1,2.0e-05,0.00199
2356,ЗЇХ,1,2.0e-05,0.00199
2357,ЗАЇ,10,0.0002,0.01986
2358,ЗАА,1,2.0e-05,0.00199
2359,ЗАБ,19,0.00038,0.03773
2360,ЗАВ,59,0.00117,0.11717
2361,ЗАГ,22,0.00044,0.04369
2362,ЗАД,12,0.00024,0.02383
2363,ЗАЖ,2,4.0e-05,0.00397
2364,ЗАЗ,4,8.0e-05,0.00794
2365,ЗАЙ,5,0.0001,0.00993
2366,ЗАК,18,0.00036,0.03575
2367,ЗАЛ,21,0.00042,0.0417
2368,ЗАМ,9,0.00018,0.01787
2369,ЗАН,14,0.00028,0.0278
2370,ЗАО,1,2.0e-05,0.00199
2371,ЗАП,34,0.00068,0.06752
2372,ЗАР,8,0.00016,0.01589
2373,ЗАС,13,0.00026,0.02582
2374,ЗАТ,16,0.00032,0.03178
2375,ЗАУ,4,8.0e-05,0.00794
2376,ЗАФ,1,2.0e-05,0.00199
2377,ЗАХ,28,0.00056,0.05561
2378,ЗАЦ,7,0.00014,0.0139
2379,ЗАЧ,3,6.0e-05,0.00596
2380,ЗАШ,3,6.0e-05,0.00596
2381,ЗАЩ,3,6.0e-05,0.00596
2382,ЗАЯ,4,8.0e-05,0.00794
2383,ЗБІ,5,0.0001,0.00993
2384,ЗБА,2,4.0e-05,0.00397
2385,ЗБЕ,4,8.0e-05,0.00794
2386,ЗБИ,5,0.0001,0.00993
2387,ЗБЛ,4,8.0e-05,0.00794
2388,ЗБО,4,8.0e-05,0.00794
2389,ЗБР,1,2.0e-05,0.00199
2390,ЗБУ,14,0.00028,0.0278
2391,ЗВІ,18,0.00036,0.03575
2392,ЗВА,11,0.00022,0.02185
2393,ЗВЕ,10,0.0002,0.01986
2394,ЗВИ,22,0.00044,0.04369
2395,ЗВО,9,0.00018,0.01787
2396,ЗВУ,1,2.0e-05,0.00199
2397,ЗВЯ,11,0.00022,0.02185
2398,ЗГІ,1,2.0e-05,0.00199
2399,ЗГА,17,0.00034,0.03376
2400,ЗГЛ,12,0.00024,0.02383
2401,ЗГО,4,8.0e-05,0.00794
2402,ЗГР,1,2.0e-05,0.00199
2403,ЗГУ,1,2.0e-05,0.00199
2404,ЗДІ,7,0.00014,0.0139
2405,ЗДА,17,0.00034,0.03376
2406,ЗДВ,1,2.0e-05,0.00199
2407,ЗДЕ,4,8.0e-05,0.00794
2408,ЗДЖ,4,8.0e-05,0.00794
2409,ЗДЗ,2,4.0e-05,0.00397
2410,ЗДИ,4,8.0e-05,0.00794
2411,ЗДК,1,2.0e-05,0.00199
2412,ЗДН,1,2.0e-05,0.00199
2413,ЗДО,24,0.00048,0.04766
2414,ЗДР,5,0.0001,0.00993
2415,ЗДУ,9,0.00018,0.01787
2416,ЗДЯ,1,2.0e-05,0.00199
2417,ЗЕЛ,3,6.0e-05,0.00596
2418,ЗЕМ,7,0.00014,0.0139
2419,ЗЕР,1,2.0e-05,0.00199
2420,ЗЕШ,3,6.0e-05,0.00596
2421,ЗЖЕ,1,2.0e-05,0.00199
2422,ЗЖУ,2,4.0e-05,0.00397
2423,ЗЗЕ,1,2.0e-05,0.00199
2424,ЗЗО,1,2.0e-05,0.00199
2425,ЗЗЯ,1,2.0e-05,0.00199
2426,ЗИВ,5,0.0001,0.00993
2427,ЗИЗ,4,8.0e-05,0.00794
2428,ЗИЙ,1,2.0e-05,0.00199
2429,ЗИК,1,2.0e-05,0.00199
2430,ЗИЛ,3,6.0e-05,0.00596
2431,ЗИМ,2,4.0e-05,0.00397
2432,ЗИР,1,2.0e-05,0.00199
2433,ЗИС,1,2.0e-05,0.00199
2434,ЗИТ,2,4.0e-05,0.00397
2435,ЗИЦ,2,4.0e-05,0.00397
2436,ЗКІ,3,6.0e-05,0.00596
2437,ЗКА,2,4.0e-05,0.00397
2438,ЗКЕ,1,2.0e-05,0.00199
2439,ЗКИ,3,6.0e-05,0.00596
2440,ЗКО,6,0.00012,0.01192
2441,ЗКР,2,4.0e-05,0.00397
2442,ЗКУ,1,2.0e-05,0.00199
2443,ЗЛІ,5,0.0001,0.00993
2444,ЗЛА,1,2.0e-05,0.00199
2445,ЗЛЕ,3,6.0e-05,0.00596
2446,ЗЛО,4,8.0e-05,0.00794
2447,ЗЛУ,1,2.0e-05,0.00199
2448,ЗЛЮ,1,2.0e-05,0.00199
2449,ЗЛЯ,1,2.0e-05,0.00199
2450,ЗМІ,17,0.00034,0.03376
2451,ЗМА,1,2.0e-05,0.00199
2452,ЗМЕ,1,2.0e-05,0.00199
2453,ЗМИ,1,2.0e-05,0.00199
2454,ЗМО,12,0.00024,0.02383
2455,ЗНІ,6,0.00012,0.01192
2456,ЗНА,150,0.00298,0.29789
2457,ЗНЕ,7,0.00014,0.0139
2458,ЗНИ,16,0.00032,0.03178
2459,ЗНО,24,0.00048,0.04766
2460,ЗНЬ,3,6.0e-05,0.00596
2461,ЗНЯ,3,6.0e-05,0.00596
2462,ЗОБ,8,0.00016,0.01589
2463,ЗОВ,22,0.00044,0.04369
2464,ЗОД,7,0.00014,0.0139
2465,ЗОЗ,1,2.0e-05,0.00199
2466,ЗОК,6,0.00012,0.01192
2467,ЗОЛ,33,0.00066,0.06554
2468,ЗОМ,3,6.0e-05,0.00596
2469,ЗОН,1,2.0e-05,0.00199
2470,ЗОП,1,2.0e-05,0.00199
2471,ЗОР,6,0.00012,0.01192
2472,ЗОС,1,2.0e-05,0.00199
2473,ЗОТ,2,4.0e-05,0.00397
2474,ЗОЧ,1,2.0e-05,0.00199
2475,ЗПІ,3,6.0e-05,0.00596
2476,ЗПА,4,8.0e-05,0.00794
2477,ЗПЕ,13,0.00026,0.02582
2478,ЗПИ,2,4.0e-05,0.00397
2479,ЗПО,11,0.00022,0.02185
2480,ЗПР,5,0.0001,0.00993
2481,ЗПЯ,2,4.0e-05,0.00397
2482,ЗРІ,7,0.00014,0.0139
2483,ЗРА,3,6.0e-05,0.00596
2484,ЗРИ,1,2.0e-05,0.00199
2485,ЗРО,29,0.00058,0.05759
2486,ЗРУ,5,0.0001,0.00993
2487,ЗСО,3,6.0e-05,0.00596
2488,ЗТА,7,0.00014,0.0139
2489,ЗТВ,1,2.0e-05,0.00199
2490,ЗТЕ,2,4.0e-05,0.00397
2491,ЗТИ,5,0.0001,0.00993
2492,ЗТО,13,0.00026,0.02582
2493,ЗТР,1,2.0e-05,0.00199
2494,ЗТУ,1,2.0e-05,0.00199
2495,ЗТЯ,1,2.0e-05,0.00199
2496,ЗУЄ,1,2.0e-05,0.00199
2497,ЗУБ,2,4.0e-05,0.00397
2498,ЗУВ,12,0.00024,0.02383
2499,ЗУД,1,2.0e-05,0.00199
2500,ЗУЗ,2,4.0e-05,0.00397
2501,ЗУЛ,1,2.0e-05,0.00199
2502,ЗУМ,15,0.0003,0.02979
2503,ЗУН,3,6.0e-05,0.00596
2504,ЗУП,8,0.00016,0.01589
2505,ЗУР,3,6.0e-05,0.00596
2506,ЗУС,12,0.00024,0.02383
2507,ЗУТ,1,2.0e-05,0.00199
2508,ЗУЦ,2,4.0e-05,0.00397
2509,ЗУЧ,1,2.0e-05,0.00199
2510,ЗФО,1,2.0e-05,0.00199
2511,ЗХВ,2,4.0e-05,0.00397
2512,ЗЦІ,1,2.0e-05,0.00199
2513,ЗЦЕ,3,6.0e-05,0.00596
2514,ЗЦИ,1,2.0e-05,0.00199
2515,ЗЦЬ,1,2.0e-05,0.00199
2516,ЗЧА,2,4.0e-05,0.00397
2517,ЗЧЕ,2,4.0e-05,0.00397
2518,ЗЧИ,3,6.0e-05,0.00596
2519,ЗЧЛ,1,2.0e-05,0.00199
2520,ЗЧО,4,8.0e-05,0.00794
2521,ЗЧУ,1,2.0e-05,0.00199
2522,ЗШЕ,1,2.0e-05,0.00199
2523,ЗШИ,12,0.00024,0.02383
2524,ЗШУ,1,2.0e-05,0.00199
2525,ЗЩИ,5,0.0001,0.00993
2526,ЗЩО,4,8.0e-05,0.00794
2527,ЗЬВ,1,2.0e-05,0.00199
2528,ЗЬД,1,2.0e-05,0.00199
2529,ЗЬЗ,1,2.0e-05,0.00199
2530,ЗЬК,13,0.00026,0.02582
2531,ЗЬЛ,2,4.0e-05,0.00397
2532,ЗЬМ,5,0.0001,0.00993
2533,ЗЬН,1,2.0e-05,0.00199
2534,ЗЬО,4,8.0e-05,0.00794
2535,ЗЬП,2,4.0e-05,0.00397
2536,ЗЬТ,1,2.0e-05,0.00199
2537,ЗЬХ,1,2.0e-05,0.00199
2538,ЗЬЦ,1,2.0e-05,0.00199
2539,ЗЬЩ,1,2.0e-05,0.00199
2540,ЗЬЯ,1,2.0e-05,0.00199
2541,ЗЮЧ,1,2.0e-05,0.00199
2542,ЗЯЇ,6,0.00012,0.01192
2543,ЗЯВ,18,0.00036,0.03575
2544,ЗЯК,6,0.00012,0.01192
2545,ЗЯЛ,1,2.0e-05,0.00199
2546,ЗЯМ,3,6.0e-05,0.00596
2547,ЗЯС,1,2.0e-05,0.00199
2548,ЗЯТ,4,8.0e-05,0.00794
2549,ИЄД,1,2.0e-05,0.00199
2550,ИЄМ,2,4.0e-05,0.00397
2551,ИЄН,1,2.0e-05,0.00199
2552,ИЄТ,1,2.0e-05,0.00199
2553,ИІВ,8,0.00016,0.01589
2554,ИІД,1,2.0e-05,0.00199
2555,ИІЗ,6,0.00012,0.01192
2556,ИІН,7,0.00014,0.0139
2557,ИІП,2,4.0e-05,0.00397
2558,ИІР,1,2.0e-05,0.00199
2559,ИІС,2,4.0e-05,0.00397
2560,ИІТ,1,2.0e-05,0.00199
2561,ИІУ,1,2.0e-05,0.00199
2562,ИІЦ,2,4.0e-05,0.00397
2563,ИІЧ,2,4.0e-05,0.00397
2564,ИІЯ,2,4.0e-05,0.00397
2565,ИЇЇ,3,6.0e-05,0.00596
2566,ИЇЖ,1,2.0e-05,0.00199
2567,ИЇЛ,1,2.0e-05,0.00199
2568,ИЇМ,1,2.0e-05,0.00199
2569,ИЇХ,10,0.0002,0.01986
2570,ИАБ,5,0.0001,0.00993
2571,ИАВ,3,6.0e-05,0.00596
2572,ИАД,1,2.0e-05,0.00199
2573,ИАЖ,2,4.0e-05,0.00397
2574,ИАЗ,1,2.0e-05,0.00199
2575,ИАЙ,1,2.0e-05,0.00199
2576,ИАК,1,2.0e-05,0.00199
2577,ИАЛ,4,8.0e-05,0.00794
2578,ИАМ,1,2.0e-05,0.00199
2579,ИАН,1,2.0e-05,0.00199
2580,ИАП,4,8.0e-05,0.00794
2581,ИАТ,1,2.0e-05,0.00199
2582,ИАЧ,1,2.0e-05,0.00199
2583,ИАЩ,3,6.0e-05,0.00596
2584,ИАЯ,1,2.0e-05,0.00199
2585,ИБІ,5,0.0001,0.00993
2586,ИБА,5,0.0001,0.00993
2587,ИБД,2,4.0e-05,0.00397
2588,ИБЕ,3,6.0e-05,0.00596
2589,ИБИ,7,0.00014,0.0139
2590,ИБЙ,1,2.0e-05,0.00199
2591,ИБК,1,2.0e-05,0.00199
2592,ИБЛ,3,6.0e-05,0.00596
2593,ИБМ,1,2.0e-05,0.00199
2594,ИБН,4,8.0e-05,0.00794
2595,ИБО,11,0.00022,0.02185
2596,ИБР,6,0.00012,0.01192
2597,ИБТ,1,2.0e-05,0.00199
2598,ИБУ,9,0.00018,0.01787
2599,ИБШ,3,6.0e-05,0.00596
2600,ИВІ,31,0.00062,0.06156
2601,ИВА,36,0.00071,0.07149
2602,ИВБ,3,6.0e-05,0.00596
2603,ИВВ,4,8.0e-05,0.00794
2604,ИВГ,2,4.0e-05,0.00397
2605,ИВД,11,0.00022,0.02185
2606,ИВЕ,9,0.00018,0.01787
2607,ИВЖ,16,0.00032,0.03178
2608,ИВЗ,12,0.00024,0.02383
2609,ИВИ,33,0.00066,0.06554
2610,ИВЙ,6,0.00012,0.01192
2611,ИВК,10,0.0002,0.01986
2612,ИВЛ,6,0.00012,0.01192
2613,ИВМ,5,0.0001,0.00993
2614,ИВН,18,0.00036,0.03575
2615,ИВО,18,0.00036,0.03575
2616,ИВП,12,0.00024,0.02383
2617,ИВР,2,4.0e-05,0.00397
2618,ИВС,54,0.00107,0.10724
2619,ИВТ,5,0.0001,0.00993
2620,ИВУ,15,0.0003,0.02979
2621,ИВХ,2,4.0e-05,0.00397
2622,ИВЦ,2,4.0e-05,0.00397
2623,ИВЧ,3,6.0e-05,0.00596
2624,ИВШ,22,0.00044,0.04369
2625,ИВЩ,14,0.00028,0.0278
2626,ИВЯ,10,0.0002,0.01986
2627,ИГІ,4,8.0e-05,0.00794
2628,ИГА,10,0.0002,0.01986
2629,ИГЛ,13,0.00026,0.02582
2630,ИГН,3,6.0e-05,0.00596
2631,ИГО,15,0.0003,0.02979
2632,ИГР,1,2.0e-05,0.00199
2633,ИГУ,3,6.0e-05,0.00596
2634,ИГШ,1,2.0e-05,0.00199
2635,ИГЯ,1,2.0e-05,0.00199
2636,ИДІ,9,0.00018,0.01787
2637,ИДА,25,0.0005,0.04965
2638,ИДВ,8,0.00016,0.01589
2639,ИДД,1,2.0e-05,0.00199
2640,ИДЕ,13,0.00026,0.02582
2641,ИДЖ,6,0.00012,0.01192
2642,ИДЗ,2,4.0e-05,0.00397
2643,ИДИ,8,0.00016,0.01589
2644,ИДК,3,6.0e-05,0.00596
2645,ИДЛ,1,2.0e-05,0.00199
2646,ИДН,17,0.00034,0.03376
2647,ИДО,23,0.00046,0.04568
2648,ИДР,1,2.0e-05,0.00199
2649,ИДУ,11,0.00022,0.02185
2650,ИДЦ,1,2.0e-05,0.00199
2651,ИДШ,2,4.0e-05,0.00397
2652,ИДЮ,1,2.0e-05,0.00199
2653,ИДЯ,1,2.0e-05,0.00199
2654,ИЕН,1,2.0e-05,0.00199
2655,ИЖА,3,6.0e-05,0.00596
2656,ИЖБ,1,2.0e-05,0.00199
2657,ИЖВ,1,2.0e-05,0.00199
2658,ИЖЕ,1,2.0e-05,0.00199
2659,ИЖЗ,1,2.0e-05,0.00199
2660,ИЖЛ,1,2.0e-05,0.00199
2661,ИЖМ,1,2.0e-05,0.00199
2662,ИЖН,3,6.0e-05,0.00596
2663,ИЖО,1,2.0e-05,0.00199
2664,ИЖП,1,2.0e-05,0.00199
2665,ИЖУ,13,0.00026,0.02582
2666,ИЖЧ,9,0.00018,0.01787
2667,ИЗІ,4,8.0e-05,0.00794
2668,ИЗА,29,0.00058,0.05759
2669,ИЗБ,3,6.0e-05,0.00596
2670,ИЗВ,4,8.0e-05,0.00794
2671,ИЗД,7,0.00014,0.0139
2672,ИЗЕ,1,2.0e-05,0.00199
2673,ИЗК,4,8.0e-05,0.00794
2674,ИЗЛ,3,6.0e-05,0.00596
2675,ИЗМ,6,0.00012,0.01192
2676,ИЗН,30,0.0006,0.05958
2677,ИЗО,9,0.00018,0.01787
2678,ИЗП,1,2.0e-05,0.00199
2679,ИЗР,6,0.00012,0.01192
2680,ИЗС,1,2.0e-05,0.00199
2681,ИЗТ,3,6.0e-05,0.00596
2682,ИЗУ,8,0.00016,0.01589
2683,ИЗЦ,1,2.0e-05,0.00199
2684,ИЗЧ,2,4.0e-05,0.00397
2685,ИЗЬ,9,0.00018,0.01787
2686,ИЗЯ,1,2.0e-05,0.00199
2687,ИЙІ,5,0.0001,0.00993
2688,ИЙА,8,0.00016,0.01589
2689,ИЙБ,12,0.00024,0.02383
2690,ИЙВ,13,0.00026,0.02582
2691,ИЙГ,5,0.0001,0.00993
2692,ИЙД,19,0.00038,0.03773
2693,ИЙЖ,10,0.0002,0.01986
2694,ИЙЗ,19,0.00038,0.03773
2695,ИЙЙ,1,2.0e-05,0.00199
2696,ИЙК,8,0.00016,0.01589
2697,ИЙЛ,3,6.0e-05,0.00596
2698,ИЙМ,9,0.00018,0.01787
2699,ИЙН,14,0.00028,0.0278
2700,ИЙО,27,0.00054,0.05362
2701,ИЙП,21,0.00042,0.0417
2702,ИЙР,4,8.0e-05,0.00794
2703,ИЙС,24,0.00048,0.04766
2704,ИЙТ,8,0.00016,0.01589
2705,ИЙУ,2,4.0e-05,0.00397
2706,ИЙХ,3,6.0e-05,0.00596
2707,ИЙЦ,3,6.0e-05,0.00596
2708,ИЙЧ,6,0.00012,0.01192
2709,ИЙШ,5,0.0001,0.00993
2710,ИЙЩ,5,0.0001,0.00993
2711,ИЙЯ,5,0.0001,0.00993
2712,ИКІ,15,0.0003,0.02979
2713,ИКА,24,0.00048,0.04766
2714,ИКД,1,2.0e-05,0.00199
2715,ИКЕ,1,2.0e-05,0.00199
2716,ИКИ,15,0.0003,0.02979
2717,ИКЙ,2,4.0e-05,0.00397
2718,ИКЛ,9,0.00018,0.01787
2719,ИКМ,2,4.0e-05,0.00397
2720,ИКН,7,0.00014,0.0139
2721,ИКО,24,0.00048,0.04766
2722,ИКП,1,2.0e-05,0.00199
2723,ИКР,9,0.00018,0.01787
2724,ИКУ,9,0.00018,0.01787
2725,ИКХ,1,2.0e-05,0.00199
2726,ИКЯ,1,2.0e-05,0.00199
2727,ИЛІ,16,0.00032,0.03178
2728,ИЛА,22,0.00044,0.04369
2729,ИЛЕ,17,0.00034,0.03376
2730,ИЛЗ,1,2.0e-05,0.00199
2731,ИЛИ,61,0.00121,0.12114
2732,ИЛК,2,4.0e-05,0.00397
2733,ИЛО,27,0.00054,0.05362
2734,ИЛУ,4,8.0e-05,0.00794
2735,ИЛЬ,15,0.0003,0.02979
2736,ИЛЮ,4,8.0e-05,0.00794
2737,ИЛЯ,3,6.0e-05,0.00596
2738,ИМІ,7,0.00014,0.0139
2739,ИМА,40,0.00079,0.07944
2740,ИМБ,4,8.0e-05,0.00794
2741,ИМВ,7,0.00014,0.0139
2742,ИМГ,1,2.0e-05,0.00199
2743,ИМД,6,0.00012,0.01192
2744,ИМЕ,23,0.00046,0.04568
2745,ИМЖ,1,2.0e-05,0.00199
2746,ИМЗ,3,6.0e-05,0.00596
2747,ИМИ,35,0.0007,0.06951
2748,ИМЙ,1,2.0e-05,0.00199
2749,ИМК,1,2.0e-05,0.00199
2750,ИМЛ,4,8.0e-05,0.00794
2751,ИММ,1,2.0e-05,0.00199
2752,ИМН,7,0.00014,0.0139
2753,ИМО,25,0.0005,0.04965
2754,ИМП,7,0.00014,0.0139
2755,ИМР,4,8.0e-05,0.00794
2756,ИМС,7,0.00014,0.0139
2757,ИМТ,7,0.00014,0.0139
2758,ИМУ,7,0.00014,0.0139
2759,ИМХ,2,4.0e-05,0.00397
2760,ИМЦ,2,4.0e-05,0.00397
2761,ИМЧ,9,0.00018,0.01787
2762,ИМШ,1,2.0e-05,0.00199
2763,ИМЩ,2,4.0e-05,0.00397
2764,ИНІ,26,0.00052,0.05163
2765,ИНА,85,0.00169,0.1688
2766,ИНВ,3,6.0e-05,0.00596
2767,ИНГ,5,0.0001,0.00993
2768,ИНЕ,55,0.00109,0.10923
2769,ИНЗ,1,2.0e-05,0.00199
2770,ИНИ,39,0.00077,0.07745
2771,ИНЙ,1,2.0e-05,0.00199
2772,ИНК,4,8.0e-05,0.00794
2773,ИНН,5,0.0001,0.00993
2774,ИНО,17,0.00034,0.03376
2775,ИНП,3,6.0e-05,0.00596
2776,ИНС,1,2.0e-05,0.00199
2777,ИНУ,35,0.0007,0.06951
2778,ИНЦ,3,6.0e-05,0.00596
2779,ИНЮ,6,0.00012,0.01192
2780,ИНЯ,6,0.00012,0.01192
2781,ИОБ,7,0.00014,0.0139
2782,ИОД,5,0.0001,0.00993
2783,ИОЗ,1,2.0e-05,0.00199
2784,ИОИ,1,2.0e-05,0.00199
2785,ИОП,1,2.0e-05,0.00199
2786,ИОС,3,6.0e-05,0.00596
2787,ИОТ,5,0.0001,0.00993
2788,ИОХ,1,2.0e-05,0.00199
2789,ИОЦ,5,0.0001,0.00993
2790,ИОЧ,5,0.0001,0.00993
2791,ИОШ,1,2.0e-05,0.00199
2792,ИПІ,11,0.00022,0.02185
2793,ИПА,19,0.00038,0.03773
2794,ИПЕ,17,0.00034,0.03376
2795,ИПИ,4,8.0e-05,0.00794
2796,ИПЛ,4,8.0e-05,0.00794
2797,ИПО,41,0.00081,0.08142
2798,ИПР,28,0.00056,0.05561
2799,ИПТ,10,0.0002,0.01986
2800,ИПУ,8,0.00016,0.01589
2801,ИПЯ,1,2.0e-05,0.00199
2802,ИРІ,8,0.00016,0.01589
2803,ИРА,15,0.0003,0.02979
2804,ИРВ,3,6.0e-05,0.00596
2805,ИРЕ,2,4.0e-05,0.00397
2806,ИРИ,15,0.0003,0.02979
2807,ИРЛ,1,2.0e-05,0.00199
2808,ИРН,1,2.0e-05,0.00199
2809,ИРО,31,0.00062,0.06156
2810,ИРТ,4,8.0e-05,0.00794
2811,ИРУ,5,0.0001,0.00993
2812,ИРХ,1,2.0e-05,0.00199
2813,ИРЧ,1,2.0e-05,0.00199
2814,ИРШ,2,4.0e-05,0.00397
2815,ИРЯ,2,4.0e-05,0.00397
2816,ИСІ,7,0.00014,0.0139
2817,ИСА,11,0.00022,0.02185
2818,ИСБ,1,2.0e-05,0.00199
2819,ИСВ,13,0.00026,0.02582
2820,ИСЕ,1,2.0e-05,0.00199
2821,ИСЖ,1,2.0e-05,0.00199
2822,ИСИ,7,0.00014,0.0139
2823,ИСК,36,0.00071,0.07149
2824,ИСЛ,7,0.00014,0.0139
2825,ИСМ,2,4.0e-05,0.00397
2826,ИСН,7,0.00014,0.0139
2827,ИСО,15,0.0003,0.02979
2828,ИСП,8,0.00016,0.01589
2829,ИСТ,47,0.00093,0.09334
2830,ИСУ,11,0.00022,0.02185
2831,ИСХ,1,2.0e-05,0.00199
2832,ИСЬ,57,0.00113,0.1132
2833,ИСЮ,1,2.0e-05,0.00199
2834,ИСЯ,55,0.00109,0.10923
2835,ИТІ,6,0.00012,0.01192
2836,ИТА,39,0.00077,0.07745
2837,ИТВ,2,4.0e-05,0.00397
2838,ИТЕ,13,0.00026,0.02582
2839,ИТИ,85,0.00169,0.1688
2840,ИТО,41,0.00081,0.08142
2841,ИТР,12,0.00024,0.02383
2842,ИТТ,4,8.0e-05,0.00794
2843,ИТУ,4,8.0e-05,0.00794
2844,ИТЬ,36,0.00071,0.07149
2845,ИТЯ,3,6.0e-05,0.00596
2846,ИУВ,2,4.0e-05,0.00397
2847,ИУД,1,2.0e-05,0.00199
2848,ИУЖ,1,2.0e-05,0.00199
2849,ИУЗ,2,4.0e-05,0.00397
2850,ИУЙ,1,2.0e-05,0.00199
2851,ИУН,1,2.0e-05,0.00199
2852,ИУП,1,2.0e-05,0.00199
2853,ИУР,1,2.0e-05,0.00199
2854,ИУС,2,4.0e-05,0.00397
2855,ИУТ,1,2.0e-05,0.00199
2856,ИУЦ,1,2.0e-05,0.00199
2857,ИУЧ,1,2.0e-05,0.00199
2858,ИУЯ,1,2.0e-05,0.00199
2859,ИФІ,2,4.0e-05,0.00397
2860,ИФО,1,2.0e-05,0.00199
2861,ИФР,22,0.00044,0.04369
2862,ИФУ,4,8.0e-05,0.00794
2863,ИХІ,3,6.0e-05,0.00596
2864,ИХА,4,8.0e-05,0.00794
2865,ИХВ,7,0.00014,0.0139
2866,ИХГ,4,8.0e-05,0.00794
2867,ИХД,3,6.0e-05,0.00596
2868,ИХЖ,1,2.0e-05,0.00199
2869,ИХЗ,16,0.00032,0.03178
2870,ИХИ,2,4.0e-05,0.00397
2871,ИХК,7,0.00014,0.0139
2872,ИХЛ,7,0.00014,0.0139
2873,ИХМ,9,0.00018,0.01787
2874,ИХН,5,0.0001,0.00993
2875,ИХО,23,0.00046,0.04568
2876,ИХП,6,0.00012,0.01192
2877,ИХР,6,0.00012,0.01192
2878,ИХС,10,0.0002,0.01986
2879,ИХТ,5,0.0001,0.00993
2880,ИХУ,7,0.00014,0.0139
2881,ИХФ,1,2.0e-05,0.00199
2882,ИХХ,1,2.0e-05,0.00199
2883,ИХЧ,2,4.0e-05,0.00397
2884,ИХШ,1,2.0e-05,0.00199
2885,ИХЩ,1,2.0e-05,0.00199
2886,ИЦІ,17,0.00034,0.03376
2887,ИЦА,1,2.0e-05,0.00199
2888,ИЦЕ,11,0.00022,0.02185
2889,ИЦЬ,5,0.0001,0.00993
2890,ИЦЮ,4,8.0e-05,0.00794
2891,ИЦЯ,5,0.0001,0.00993
2892,ИЧІ,5,0.0001,0.00993
2893,ИЧА,27,0.00054,0.05362
2894,ИЧЕ,10,0.0002,0.01986
2895,ИЧИ,10,0.0002,0.01986
2896,ИЧК,3,6.0e-05,0.00596
2897,ИЧН,6,0.00012,0.01192
2898,ИЧО,10,0.0002,0.01986
2899,ИЧУ,5,0.0001,0.00993
2900,ИЧЦ,1,2.0e-05,0.00199
2901,ИЧЧ,4,8.0e-05,0.00794
2902,ИШІ,3,6.0e-05,0.00596
2903,ИША,7,0.00014,0.0139
2904,ИШБ,1,2.0e-05,0.00199
2905,ИШВ,3,6.0e-05,0.00596
2906,ИШЕ,16,0.00032,0.03178
2907,ИШЖ,1,2.0e-05,0.00199
2908,ИШИ,9,0.00018,0.01787
2909,ИШК,6,0.00012,0.01192
2910,ИШЛ,1,2.0e-05,0.00199
2911,ИШМ,1,2.0e-05,0.00199
2912,ИШН,1,2.0e-05,0.00199
2913,ИШО,2,4.0e-05,0.00397
2914,ИШП,2,4.0e-05,0.00397
2915,ИШТ,1,2.0e-05,0.00199
2916,ИШУ,4,8.0e-05,0.00794
2917,ИШЩ,1,2.0e-05,0.00199
2918,ИЩА,3,6.0e-05,0.00596
2919,ИЩЕ,10,0.0002,0.01986
2920,ИЩИ,2,4.0e-05,0.00397
2921,ИЩО,27,0.00054,0.05362
2922,ИЩТ,1,2.0e-05,0.00199
2923,ИЯЇ,1,2.0e-05,0.00199
2924,ИЯБ,3,6.0e-05,0.00596
2925,ИЯВ,9,0.00018,0.01787
2926,ИЯГ,1,2.0e-05,0.00199
2927,ИЯД,1,2.0e-05,0.00199
2928,ИЯЖ,1,2.0e-05,0.00199
2929,ИЯЗ,4,8.0e-05,0.00794
2930,ИЯЙ,2,4.0e-05,0.00397
2931,ИЯК,20,0.0004,0.03972
2932,ИЯМ,5,0.0001,0.00993
2933,ИЯН,2,4.0e-05,0.00397
2934,ИЯО,1,2.0e-05,0.00199
2935,ИЯП,9,0.00018,0.01787
2936,ИЯР,1,2.0e-05,0.00199
2937,ИЯС,2,4.0e-05,0.00397
2938,ИЯТ,15,0.0003,0.02979
2939,ИЯЦ,1,2.0e-05,0.00199
2940,ИҐУ,1,2.0e-05,0.00199
2941,ЙЄВ,1,2.0e-05,0.00199
2942,ЙЄП,1,2.0e-05,0.00199
2943,ЙІВ,3,6.0e-05,0.00596
2944,ЙІЖ,1,2.0e-05,0.00199
2945,ЙІЗ,2,4.0e-05,0.00397
2946,ЙІМ,1,2.0e-05,0.00199
2947,ЙІП,1,2.0e-05,0.00199
2948,ЙІС,1,2.0e-05,0.00199
2949,ЙІТ,3,6.0e-05,0.00596
2950,ЙАГ,1,2.0e-05,0.00199
2951,ЙАЛ,1,2.0e-05,0.00199
2952,ЙАН,2,4.0e-05,0.00397
2953,ЙАР,2,4.0e-05,0.00397
2954,ЙАТ,1,2.0e-05,0.00199
2955,ЙАЯ,1,2.0e-05,0.00199
2956,ЙБІ,9,0.00018,0.01787
2957,ЙБЕ,4,8.0e-05,0.00794
2958,ЙБЛ,4,8.0e-05,0.00794
2959,ЙБО,6,0.00012,0.01192
2960,ЙБУ,6,0.00012,0.01192
2961,ЙВІ,11,0.00022,0.02185
2962,ЙВА,6,0.00012,0.01192
